"Code";"Text"
"K-WF-HP-*-BerUH-*";"Um die Empfehlung umzusetzen, habe ich versucht, bewusst an meiner Selbstwahrnehmung zu arbeiten"
"K-WF-HP-*-BerUH-*";"Ich habe versucht, die Empfehlung, regelmäßig an Familientreffen teilzunehmen, umzusetzen"
"K-WF-HP-*-BerUH-*";"Ich habe versucht, die Empfehlung, regelmäßig an Selbsthilfegruppen teilzunehmen, umzusetzen"
"K-WF-HP-*-BerUH-*";"Um die Handlungsempfehlung zu befolgen, habe ich versucht, meine Suchtmuster zu erkennen und alternative Bewältigungsstrategien zu finden"
"K-WF-HP-*-BerUH-*";"Ich bin ein paar mal zu den Therapiesitzungen hingegangen, die du empfohlen hast."
"K-WF-HP-*-BerUH-*";"Wir haben versucht, jeden Dienstag uns zusammenzusetzen, um uns über unsere Gefühle auszutauschen."
"K-WF-HP-*-BerUH-*";"Ich habe die verschiedenen Bewältigungsmenschnismen für Stresssituationen ausprobiert."
"K-WF-HP-*-BerUH-*";"Ich habe versucht, die Empfehlung umzusetzen, indem ich mir Zeit genommen habe, um darüber nachzudenken."
"K-WF-HP-*-BerUH-*";"Die Idee, Zeit in der Natur zu verbringen, habe ich versucht, indem ich Spaziergänge im Park gemacht habe."
"K-WF-HP-*-BerUH-*";"Um die Handlungsempfehlung zu befolgen, habe ich versucht, täglich eine kurze Meditationsroutine einzuführen"
"K-WF-HP-*-BerUH-*";"Ich habe mich dazu entschieden, einige Tage ein Stress-Tagebuch zu führen, wie empfohlen"
"K-WF-HP-*-BerUH-*";"Die Empfehlung, regelmäßig Sport zu treiben, habe ich versucht, indem ich mich in einem Fitnessstudio angemeldet habe"
"K-WF-HP-*-BerUH-*";"Um die Empfehlung umzusetzen, habe ich versucht, mir bewusst Zeit für meine Hobbys zu nehmen"
"K-WF-HP-*-BerUH-*";"Ich habe versucht, die Handlungsempfehlung in meinen Alltag zu integrieren, indem ich bewusst Pausen eingelegt habe"
"K-WF-HP-*-BerUH-*";"Um die Empfehlung umzusetzen, habe ich versucht, meine Schlafgewohnheiten zu verbessern"
"K-WF-HP-*-Erf-*";"Ich fühle mich jetzt viel besser und sehe mein Problem als gelöst an."
"K-WF-HP-*-Erf-*";"Dank deiner Hilfe habe ich eine Lösung gefunden, und ich kann jetzt positiv in die Zukunft blicken."
"K-WF-HP-*-Erf-*";"Die Strategien, die du mit mir geteilt hast, haben funktioniert."
"K-WF-HP-*-Erf-*";"Dank deiner Hilfe bin ich zuversichtlich, dass ich meine Probleme in Zukunft besser bewältigen kann."
"K-WF-HP-*-Erf-*";"Ich habe mein Ziel erreicht und betrachte mein Problem als erfolgreich gelöst."
"K-WF-HP-*-Erf-*";"Die Beratung war äußerst wertvoll, und ich bin zuversichtlich, dass ich mein Problem in den Griff bekommen habe."
"K-WF-HP-*-Erf-*";"Ich sehe jetzt, wie ich meine Herausforderung erfolgreich meistern kann"
"K-WF-HP-*-Erf-*";"Die Ratschläge, die du mir gegeben hast, waren sehr gut.."
"K-WF-HP-*-Erf-*";"Ich habe gelernt, wie ich mit ähnlichen Situationen umgehen kann, und sehe keinen Bedarf für weitere Hilfe."
"K-WF-HP-*-Erf-*";"Ich bin zuversichtlich, dass ich das Problem aus der Welt schaffen konnte und dass es nicht wieder auftauchen wird."
"K-WF-HP-*-Erf-*";"Die Beratung hat mir geholfen, meine Gedanken zu klären und eine Lösung zu finden."
"K-WF-HP-*-Erf-*";"Ich fühle mich viel besser, und mein Problem ist jetzt vorbei."
"K-WF-HP-*-Erf-*";"Die Ratschläge, die du mir gegeben hast, haben geholfen, und ich sehe keine weiteren Schwierigkeiten."
"K-WF-HP-*-Erf-*";"Mein Problem ist jetzt gelöst."
"K-WF-HP-*-Erf-*";"Dank dir habe ich mein Problem klären können. Ich bin erleichtert."
"K-WF-HP-*-Erf-*";"Mein Problem ist weg, und das ist großartig."
"K-WF-HP-*-Erf-*";"Wir haben zusammen eine Lösung gefunden, die funktioniert."
"K-WF-HP-*-Erf-*";"Mein Problem ist jetzt gelöst, und ich bin glücklich."
"K-WF-HP-*-Erf-*";"Ich glaube das mein Problem nicht mehr wiederkommt."
"K-WF-HP-*-Erf-*";"Ich habe mein Ziel erreicht, und mein Problem ist jetzt vorbei."
"K-WF-HP-*-Erf-*";"Ich bin dankbar für deine Unterstützung, und ich glaube, ich habe mein Problem erfolgreich gelöst."
"K-WF-HP-*-Erf-*";"Ich weiß jetzt, wie ich mit diesen Herausforderung umzugehen habe und fühle mich erleichtert."
"K-WF-HP-*-Erf-*";"Deine Beratung war äußerst hilfreich, und ich betrachte mein Problem als erledigt."
"K-WF-HP-*-Erf-*";"Die Gespräche mit dir haben mir Klarheit verschafft, und ich kann nun mit Zuversicht vorangehen."
"K-WF-HP-*-Erf-*";"Ich habe mich darum gekümmert, und es geht mir besser."
"K-WF-HP-*-Erf-*";"Die Zeit, die wir miteinander verbracht haben, hat mir geholfen, mein Problem zu bewältigen."
"K-WF-HP-*-Erf-*";"Ich bin zuversichtlich, dass ich meine Probleme ändern kann."
"K-WF-HP-*-MErf-*";"Ich glaube, das hier hilft mir nicht weiter... Ich werde mich nach einer Beratungsstelle in meiner Stadt umsehen"
"K-WF-HP-*-MErf-*";"Ich habe immer noch keine Lösung für mein Problem gefunden. Ich denke das ist nicht das Richtige."
"K-WF-HP-*-MErf-*";"Die Beratung war nicht erfolgreich bei der Bewältigung meiner Herausforderung."
"K-WF-HP-*-MErf-*";"Trotz unserer Gespräche habe ich das Gefühl, dass meine Probleme nicht gelöst wurden."
"K-WF-HP-*-MErf-*";"Es tut mir leid, aber ich habe das Gefühl, dass diese Beratung nicht wirksam war."
"K-WF-HP-*-MErf-*";"Die Beratung hat nicht die erhofften Veränderungen gebracht."
"K-WF-HP-*-MErf-*";"Leider haben die Gespräche nicht dazu geführt, dass mein Problem gelöst wurde."
"K-WF-HP-*-MErf-*";"Trotz all unserer Gespräche fühle ich mich, als ob ich nicht weitergekommen bin."
"K-WF-HP-*-MErf-*";"Die Beratung war nicht erfolgreich bei der Lösung meiner Herausforderung."
"K-WF-HP-*-MErf-*";"Die Beratung war nicht in der Lage, mein Problem zu lösen."
"K-WF-HP-*-MErf-*";"Leider bin ich noch nicht bereit komplett clean zu werden. Somit macht die Beratung keinen Sinn mehr für mich."
"K-WF-HP-*-MErf-*";"Ich glaube die Beratung ist für mich hier beendet. Meine Ängste sind immer noch präsent. Es fühlt sich an, als ob das Problem weiter besteht"
"K-WF-HP-*-MErf-*";"Es tut mir leid, aber ich habe das Gefühl, dass wir nicht weiterkommen."
"K-WF-HP-*-MErf-*";"Die Beratung hat nicht die gewünschten Ergebnisse gebracht."
"K-WF-HP-*-MErf-*";"Leider habe ich keinen Fortschritt gemacht, und mein Problem besteht weiterhin. Die Beratung ist für mich sinnlos."
"K-WF-HP-*-MErf-*";"Es tut mir leid, aber ich glaube nicht, dass diese Beratung mir geholfen hat."
"K-WF-HP-*-MErf-*";"Leider habe ich das Gefühl, dass diese Beratung nicht das Richtige für mich war."
"K-WF-HP-*-MErf-*";"Die Beratung war nicht erfolgreich bei der Bewältigung meines Problems."
"K-WF-HP-*-MErf-*";"Es tut mir leid, aber diese Beratung hat keine Ergebnisse gebracht."
"K-WF-HP-*-MErf-*";"Es tut mir leid, aber ich sehe keine Möglichkeit, mein Problem zu lösen. Das ist nicht das passende für mich."
"K-FZ-*-*-F-*";"Danke für Ihre Zeit und Unterstützung. Bis dann"
"K-FZ-*-*-F-*";"Vielen Dank für Ihre Hilfe."
"K-FZ-*-*-F-*";"Es war eine positive Erfahrung. Bis zum nächsten Mal"
"K-FZ-*-*-F-*";"Machs gut."
"K-FZ-*-*-F-*";"Auf Wiedersehen und alles Gute!"
"K-FZ-*-*-F-*";"Auf Wiedersehen!"
"K-FZ-*-*-F-*";"Tschüss!"
"K-FZ-*-*-F-*";"Bis bald!"
"K-FZ-*-*-F-*";"Ein schönes Wochenende, bis dann!"
"K-FZ-*-*-F-*";"Bye!"
"K-FZ-*-*-F-*";"Ich wünsche Ihnen noch einen schönen Abend!"
"K-FZ-*-*-F-*";"Bis zum nächsten mal!"
"K-FZ-*-*-F-*";"Ich bin zufrieden mit unserem Gespräch, bis zum nächsten Mal."
"K-FZ-*-*-F-*";"Vielen Dank für Ihre Geduld. Einen schönen Tag noch."
"K-FZ-*-*-F-*";"Tschüss, bis nächste Woche"
"K-FZ-*-*-F-*";"Auf Wiedersehen und bis zur nächsten Sitzung"
"K-FZ-*-*-F-*";"Ich fühle mich gestärkt. Bis zum nächsten Mal und vielen Dank"
"K-FZ-*-*-F-*";"Es war eine positive Erfahrung. Auf Wiedersehen und bis zum nächsten Gespräch"
"K-FZ-*-*-F-*";"Die Sitzung war sehr aufschlussreich. Bis zum nächsten Mal"
"K-FZ-*-*-F-*";"Die heutige Sitzung war sehr hilfreich. Bis bald."
"K-FZ-*-*-NPR-*";"Das Angebot nehme ich gerne an"
"K-FZ-*-*-NPR-*";"Da mache ich gerne einen Termin aus"
"K-FZ-*-*-NPR-*";"Das Angebot klingt vielversprechend. Ich bin bereit, weiterzumachen."
"K-FZ-*-*-NPR-*";"Ja, ich möchte gerne tiefer in dieses Thema eintauchen. Ich bin dabei."
"K-FZ-*-*-NPR-*";"Deine Ratschläge sind hilfreich. Ich bin offen für weitere Termine."
"K-FZ-*-*-NPR-*";"Das Gespräch hat mir geholfen, Dinge zu klären. Ich will gerne eine weitere Beratung."
"K-FZ-*-*-NPR-*";"Ich sehe, dass weitere Gespräche sinnvoll wären. Ich bin interessiert."
"K-FZ-*-*-NPR-*";"Ich denke, eine kontinuierliche Beratung könnte mir helfen. Ich bin bereit dafür."
"K-FZ-*-*-NPR-*";"Deine Perspektive ist wertvoll. Ich bin offen für weitere Unterstützung."
"K-FZ-*-*-NPR-*";"Ich fühle mich bei dir gut aufgehoben. Ich möchte gerne mehr Unterstützung."
"K-FZ-*-*-NPR-*";"Das Gespräch hat mir geholfen, klarer zu sehen. Ich stimme einer Fortsetzung zu."
"K-FZ-*-*-NPR-*";"Ich bin offen für weitere Gespräche, um meine Ziele zu erreichen."
"K-FZ-*-*-NPR-*";"Ich bin bereit, weiterzumachen."
"K-FZ-*-*-NPR-*";"Das klingt nach einem hilfreichen Weg. Ich bin bereit, weiterzumachen."
"K-FZ-*-*-NPR-*";"Das klingt hilfreich. Ich nehme das Angebot gerne an."
"K-FZ-*-*-NPR-*";"Ich bin offen für weitere Beratung."
"K-FZ-*-*-NPR-*";"Ich finde es gut weitere Termine mit dir auszumachen."
"K-FZ-*-*-NPR-*";"Ich würde gerne mehr Unterstützung erhalten, also ja."
"K-FZ-*-*-NPR-*";"Ein weiteres Gespräch klingt sinnvoll, also stimme ich zu."
"K-FZ-*-*-NPR-*";"Ja, ich bin offen für eine fortlaufende Beratung."
"K-FZ-*-*-NPR-*";"Ich glaube, eine fortgesetzte Beratung wäre für mich wertvoll, also bin ich dabei."
"K-FZ-*-*-NPR-*";"Ein weiteres Gespräch wäre hilfreich. Ich stimme zu."
"K-FZ-*-*-NPR-*";"Ja, ich bin motiviert, die Beratung fortzusetzen."
"K-FZ-*-*-NPR-*";"Danke für das Angebot. Ich bin interessiert und möchte gerne mehr darüber erfahren."
"K-FZ-*-*-NPR-*";"Ich denke, ich bin noch nicht fertig, also ja."
"K-FZ-*-*-NPR-*";"Weitere Beratungssitzungen könnten mir helfen. Ich bin dabei."
"K-FZ-*-*-NPR-*";"Ein weiteres Gespräch könnte meine Situation verbessern. Ich stimme zu."
"K-FZ-*-*-NPR-*";"Ich bin offen für weitere Ratschläge und Unterstützung in der nächsten Beratung"
"K-FZ-*-*-NPR-*";"Ich denke, ich kann von einer fortgesetzten Beratung profitieren."
"K-FZ-*-*-NPR-*";"Ich denke, eine fortgesetzte Beratung ist der richtige Weg für mich."
"K-FZ-*-*-NPR-*";"Ich glaube, dass unsere Zusammenarbeit mir wirklich helfen kann."
"K-FZ-*-*-NPR-*";"Ich bin offen für die Unterstützung und Begleitung, die du bieten kannst"
"K-FZ-*-*-NPR-*";"Ich schätze deine Unterstützung. Ich bin offen für weitere Beratungssitzungen."
"K-FZ-*-*-NPR-*";"Das klingt nach einer sinnvollen Fortsetzung. Ich bin dabei."
"K-FZ-*-*-NPR-*";"Deine Hilfe war bisher sehr wertvoll. Ich bin offen für zusätzliche Unterstützung."
"K-FZ-*-*-NPR-*";"Ich denke, eine fortlaufende Beratung wäre hilfreich. Ich bin interessiert."
"K-FZ-*-*-NPR-*";"Ich sehe den Wert in weiteren Gesprächen. Ich bin bereit dafür."
"K-FZ-*-*-NPR-*";"ich würde gerne noch weitere Termine mit dir ausmachen."
"K-A-*-*-A-*";"Gute Frage!"
"K-A-*-*-A-*";"Oh das wusste ich nicht!"
"K-A-*-*-A-*";"ich muss kurz die Tür öffnen, es hat jemand geklingelt."
"K-A-*-*-A-*";"Ich habe mich verschrieben."
"K-A-*-*-A-*";"Sorry."
"K-A-*-*-A-*";"Ich brauche noch 5 Minuten."
"K-A-*-*-A-*";"Mein Internet hängt gerade."
"K-A-*-*-A-*";"ich brauche kurz eine Pause."
"K-A-*-*-A-*";"Ich habe gleich keinen Akku mehr."
"K-A-*-*-A-*";"Meine Eltern kommen gleich nachhause."
"K-A-*-*-A-*";"Ich habe heut noch nichts gegessen."
"K-A-*-*-A-*";"Ups."
"K-A-*-*-A-*";"Weil mir das gesagt wurde."
"K-A-*-*-A-*";"Ich muss da kurz drüber nachdenken."
"K-A-*-*-A-*";"Puhh.."
"K-A-*-*-A-*";"Das ist gut zu wissen."
"K-A-*-*-A-*";"Ich würde gerne beim du bleiben."
"K-A-*-*-A-*";"Ich hole mir kurz einen Kaffee."
"K-A-*-*-A-*";"Ich bin gleich wieder da."
"K-A-*-*-A-*";"Einen Moment bitte."
"K-A-*-*-UB-*";"Ich weiß sowieso besser als du, was für mich funktioniert"
"K-A-*-*-UB-*";"Du verstehst meine Situation sowieso nicht richtig"
"K-A-*-*-UB-*";"Du hast mich in diese Lage gebracht, nicht ich"
"K-A-*-*-UB-*";"Du verstehst meine Probleme einfach nicht"
"K-A-*-*-UB-*";"Ich bezweifle, dass du überhaupt qualifiziert bist, mir zu helfen"
"K-A-*-*-UB-*";"Deine Vorschläge sind lächerlich und nicht umsetzbar"
"K-A-*-*-UB-*";"Ich hatte schon bessere Gespräche mit einem Kaktus"
"K-A-*-*-UB-*";"Ich werde sowieso nicht das tun, was du sagst"
"K-A-*-*-UB-*";"Deine Ideen sind nutzlos, das habe ich schon probiert"
"K-A-*-*-UB-*";"Das ist mir zu kompliziert, ich mache es auf meine Weise"
"K-A-*-*-UB-*";"Habe dir gerade von meinen familiären Problemen erzählt, und du sagst nur, 'Das klingt ja anstrengend.' Das hilft mir nicht wirklich weiter."
"K-A-*-*-UB-*";"Das ist doch keine professionelle Beratung"
"K-A-*-*-UB-*";"Ich entscheide selbst, welche Ratschläge ich annehme"
"K-A-*-*-UB-*";"Ich dachte, du würdest mir konkret helfen"
"K-A-*-*-UB-*";"Sage dir, dass ich wirklich mit meiner Sucht brechen will, und du sagst, 'Das schaffen die Wenigsten.' Fühle mich nicht motiviert"
"K-A-*-*-UB-*";"Hast du überhaupt eine Ahnung, wovon du redest"
"K-A-*-*-UB-*";"Das ist ja wohl das Dümmste, was ich je gehört habe"
"K-A-*-*-UB-*";"Du klingst echt wie ein Idiot"
"K-A-*-*-UB-*";"Ich mache sowieso, was ich will, egal was du sagst"
"K-A-*-*-UB-*";"Deine Ratschläge sind sowieso nicht praktikabel"
"K-A-*-*-UB-*";"Das klingt alles nach Zeitverschwendung"
"K-A-*-*-UB-*";"Wenn das hier nicht funktioniert, liegt das an dir"
"B-FA-*-*-G-*";"Hallo"
"B-FA-*-*-G-*";"Hallo Frau [Name]"
"B-FA-*-*-G-*";"Guten Morgen"
"B-FA-*-*-G-*";"Guten Abend"
"B-FA-*-*-G-*";"Guten Tag"
"B-FA-*-*-G-*";"Hey du"
"B-FA-*-*-G-*";"Hey"
"B-FA-*-*-G-*";"Heyho"
"B-FA-*-*-G-*";"Hi"
"B-FA-*-*-G-*";"Hallo [Name]"
"B-FA-*-*-G-*";"Guten Morgen"
"B-FA-*-*-G-*";"Schönen Guten Morgen"
"B-FA-*-*-G-*";"Hallo"
"B-FA-*-*-Mod-*";"Ah ok ja dann lass uns doch einfach mal klären wo du gerade stehst und was du brauchst"
"B-FA-*-*-Mod-*";"Die Beratungsweisen: wir in der Onlineberatungen stehen Ihnen mit Tipps Handlungsvorschlägen Briefmustern zur Seite sie bleiben aber die ausführende Kraft Das heißt Ihr Fall wird nicht von uns übernommen"
"B-FA-*-*-Mod-*";"Wir beraten auch zu Themen wie Sucht und Konsum"
"B-FA-*-*-Mod-*";"In unserer Beratungsarbeit geht es mehr darum für die jungen Menschen ein Ansprechpartner zu sein wenn es darum geht über den Konsum zu sprechen und Veränderung zu unterstützen wenn jemand das möchte"
"B-FA-*-*-Mod-*";"Generell könntest du schon einfach bei uns vorbei komme Die Sache ist die dass wir nur bis 27 Jahre zuständig sind und ich deswegen kurz klären würde wie viel und was du brauchst dann könnten wir gleich schauen wo du gegebenenfalls besser aufgehoben bist"
"B-FA-*-*-Mod-*";"Das ist in Ordnung Ich wollte dich gerne informieren dass ich unter Schweigepflicht stehe - dh ich darf gesetzlich nichts über unser Gespräch weitererzählen Alle Informationen die wir austauschen bleibt anonym und vertraulich"
"B-FA-*-*-Mod-*";"Keine Angst ich bin kein Zivi oder so Wir sind Streetworker*innen für Jugendliche und junge Ewachsene Wir sind hier in verschiedenen Servern unterwegs und sind Ansprechparter für die verschiedensten Themen Unteranderem Konsum Dabei ist uns auch das Thema Safer Use ein wichtiges Anliegen dass ihr sicher durch euren Konsum kommt"
"B-FA-*-*-Mod-*";"wir sind das Team [Name] und für Finanz- und Schuldenfragen zuständig für Leute bis 27 Jahren, aber nicht schlimm. Ich berate sie trotzdem weiter."
"B-FA-*-*-Mod-*";"Der Chat kann nur schriftlich geführt werden"
"B-FA-*-*-Mod-*";"Sie haben natürlich auch die option sich online beraten zu lassen doch hier geben wir Tipps und Handlungsvorschläge sie bleiben jedoch die ausführende Kraft"
"B-WF-AK-RS-FPD-*";"Darf ich nachfragen um was für eine Art der Behinderung es sich bei Dir handelt?"
"B-WF-AK-RS-FPD-*";"haben Sie Arbeitseinkommen oder beziehen Sie Sozialleistungen?"
"B-WF-AK-RS-FPD-*";"Darf ich fragen wie alt du bist?"
"B-WF-AK-RS-FPD-*";"Bekommst du deinen Lohn oder welches Geld beziehst du? Kommst du irgendwie über das Wochenende?"
"B-WF-AK-RS-FPD-*";"Woher kommst du wenn ich fragen darf?"
"B-WF-AK-RS-FPD-*";"Hast du eine eigene Wohnung?"
"B-WF-AK-RS-FPD-*";"Haben Sie eine Rechtsschutzversicherung?"
"B-WF-AK-RS-FPD-*";"Wie lautet denn Ihre Postleitzahl?"
"B-WF-AK-RS-FPD-*";"okay und sie wohnen in der Wohnung schon länger?"
"B-WF-AK-RS-FBL-*";"Und hast du schon mal versucht den Impuls zu masturbieren auszuhalten und nicht nachzugeben?"
"B-WF-AK-RS-FBL-*";"Was haben Sie dafür schon ausprobiert?"
"B-WF-AK-RS-FBL-*";"Aber du kannst es ja nicht selbstbestimmt machen so wie das klingt?"
"B-WF-AK-RS-FBL-*";"haben Sie mit Inkasso mal versucht zu telefonieren?"
"B-WF-AK-RS-FBL-*";"woran liegt es dass noch kein Insolvenzantrag gestellt wurde?"
"B-WF-AK-RS-FBL-*";"Bei anderen Beratungsstellen haben Sie sich schon gemeldet und da konnte Ihnen keiner helfen?"
"B-WF-AK-RS-FBL-*";"Was hast du schon alles versucht?"
"B-WF-AK-RS-FBL-*";"Sie haben schon mal versucht dort anzurufen?"
"B-WF-AK-RS-FBL-*";"Sie haben schon öfter mit denen geredet oder?"
"B-WF-AK-RS-FBL-*";"Welche Lösungen haben Sie dafür schon gefunden?"
"B-WF-AK-RS-ERx-*";"Du hast so lange gezogen bis deine Nase geschmerzt hat weil du dem Suchtdruck nicht standhalten konntest"
"B-WF-AK-RS-ERx-*";"Sie möchten mit ihren Eltern nichts mehr zu tun haben."
"B-WF-AK-RS-ERx-*";"Du hast dich dazu entschlossen dich davon abzuwenden da es dir gesundheitlich geschadet hat"
"B-WF-AK-RS-ERx-*";"Du hast konsumiert um mit dem Herzschmerz besser klarzukommen"
"B-WF-AK-RS-ERx-*";"Du möchtest auf deine Gesundheit achten und deine Vergangenheit nicht wiederholen"
"B-WF-AK-RS-ERx-*";"Dann verstehe ich dich richtig dass du dich allgemein gut fühlst und du dich einfach zusätzlich mit dem Konsum besser fühlen möchtest?"
"B-WF-AK-RS-ERx-*";"Du möchtest für die Zukunft beruflich und akademisch erfolgreich sein wie dein Bruder"
"B-WF-AK-RS-ERx-*";"Ok - ich verstehe Sie möchten eine außergerichtiche Einigung mit den Gläubigern"
"B-WF-AK-RS-ERx-*";"ok - das heißt sie sind gerade zahlungsunfähig und die Gläubiger machen Druck"
"B-WF-AK-RS-ERx-*";"Du willst unabhängig und verantwortungsbewusst sein."
"B-WF-AK-RS-FLL-SB";"Mit deiner Mutter ist das Verhältnis gut?"
"B-WF-AK-RS-FLL-SB";"Haben sie gemeinsame Hobbies mit Ihren Freunden?"
"B-WF-AK-RS-FLL-SB";"Gibt es auch Tage oder Zeiten, an denen ihr nicht alleine zu Hause verbringt und eure Mutter da ist?"
"B-WF-AK-RS-FLL-SB";"okay verstehe und sie mussten das allein tragen? gibt es keine weiteren Familienangehörige die das mit supporten?"
"B-WF-AK-RS-FLL-SB";"Haben Sie Freunde an der Schule?"
"B-WF-AK-RS-FLL-SB";"Sind Ihre Eltern für Sie da?"
"B-WF-AK-RS-FLL-SB";"Wohnen Sie weit weg von ihrer Familie?"
"B-WF-AK-RS-FLL-SB";"Wie gestalten sich Ihre sozialen Beziehungen?"
"B-WF-AK-RS-FLL-SB";"Haben Sie enge Freunde oder Familienmitglieder, mit denen Sie regelmäßig Zeit verbringen?"
"B-WF-AK-RS-FLL-SB";"Fühlen Sie sich in Ihren Beziehungen unterstützt und verbunden?"
"B-WF-AK-RS-FLL-BS";"Und gehst du arbeiten/studieren/schule?"
"B-WF-AK-RS-FLL-BS";"Sind Sie in einem festen Arbeitsverhältnis oder selbstständig tätig?"
"B-WF-AK-RS-FLL-BS";"Du gehst aktuell noch zur Schule? Welchen Abschluss machst du?"
"B-WF-AK-RS-FLL-BS";"Wo arbeitest du?"
"B-WF-AK-RS-FLL-BS";"Gehst du arbeiten?"
"B-WF-AK-RS-FLL-BS";"Wo arbeitest du denn momentan?"
"B-WF-AK-RS-FLL-BS";"ok - das erklärt einiges. Überlegst du ggf den Wohnort zu wechseln um eventuell besser eine Arbeit zu finden?"
"B-WF-AK-RS-FLL-BS";"Was ist denn Ihr Plan - meinen Sie, Sie finden eine Arbeit in der nächsten Zeit oder möchten Sie noch eine Ausbildung dazumachen/Studieren/weiterführende Schule?"
"B-WF-AK-RS-FLL-BS";"Hast du schon eine Ausbildung gemacht - oder bist du auf der Suche oder wie ist aktuelle Lebensplanung?"
"B-WF-AK-RS-FLL-BS";"Wie sieht Ihre aktuelle berufliche Situation aus?"
"B-WF-AK-RS-FLL-EW";"Wie stehst du denn zur Wohungssuche? Willst du selber auch ausziehen?"
"B-WF-AK-RS-FLL-EW";"Darf ich fragen wovon Sie leben?"
"B-WF-AK-RS-FLL-EW";"Erste wichtige Frage: Hast du heute ein Dach über dem Kopf, wo du schlafen kannst oder bist du jetzt akut Wohnugslos?"
"B-WF-AK-RS-FLL-EW";"Bekommst du deinen Lohn oder welches Geld beziehst du?"
"B-WF-AK-RS-FLL-EW";"Behält das Jobcenter Geld ein?"
"B-WF-AK-RS-FLL-EW";"Welches Einkommen haben Sie?"
"B-WF-AK-RS-FLL-EW";"Und wie hoch sind die Fixausgaben im Monat: Miete, Strom, Telefon, Fahrtkosten, Versicherung."
"B-WF-AK-RS-FLL-EW";"Haben sie schon ergänzende Sozialleistungen beantragt?"
"B-WF-AK-RS-FLL-EW";"wie hoch ihr Einkommen?"
"B-WF-AK-RS-FLL-EW";"Und wieviel Geld steht Ihnen zur Verfügung?"
"B-WF-AK-RS-FLL-G";"Wo wurdest du rausgeworfen? Und wie geht es dir aktuell?"
"B-WF-AK-RS-FLL-G";"Wie geht es dir aktuell?"
"B-WF-AK-RS-FLL-G";"Wie kam es dazu und wie geht es dir mit dem Entzug?"
"B-WF-AK-RS-FLL-G";"Was beinhaltet geregelter Konsum denn für dich?"
"B-WF-AK-RS-FLL-G";"Wie genau wirkt das denn auf dich also wie fühlst du dich nach dem Konsum?"
"B-WF-AK-RS-FLL-G";"Was konsumierst du denn aktuell?"
"B-WF-AK-RS-FLL-G";"Wie sieht es denn aktuell bei dir zu Hause aus? Bzgl Gewalt und Stress bzw Problemen?"
"B-WF-AK-RS-FLL-G";"Denkst du dass dir dabei die Sozialstunden und Probleme mit der Polizei im Weg stehen könnten?"
"B-WF-AK-RS-FLL-G";"Wie sah dein Konsum die letzten Tage aus?"
"B-WF-AK-RS-FLL-G";"Und bist du aktuell medikamentös eingestellt?"
"B-WF-AK-RS-FLL-F";"Was für Sport machst du denn genau?"
"B-WF-AK-RS-FLL-F";"Haben Sie vielleicht auch neue Hobbys oder Aktivitäten entdeckt, die Sie gerne ausprobieren möchten?"
"B-WF-AK-RS-FLL-F";"Sehr cool. Was für ein Kampfsport machst du denn genau?"
"B-WF-AK-RS-FLL-F";"Welche Hobbys oder Freizeitaktivitäten machen Ihnen besonders Spaß?"
"B-WF-AK-RS-FLL-F";"Gibt es bestimmte Aktivitäten, denen Sie gerne nachgehen, um sich zu entspannen oder neue Energie zu tanken?"
"B-WF-AK-RS-FLL-F";"Haben Sie vielleicht auch Interessen oder Leidenschaften, die Sie gerne weiterentwickeln oder vertiefen möchten?"
"B-WF-AK-RS-FLL-F";"Was machst du gern in deiner Freizeit?"
"B-WF-AK-RS-FLL-F";"Hast du sonst noch irgendwelche Hobbies?"
"B-WF-AK-RS-FLL-F";"Gibt es bestimmte Hobbys oder Aktivitäten, die Sie gerne mit anderen Menschen teilen?"
"B-WF-AK-RS-FLL-F";"Gibt es Hobbys oder Interessen, die Sie gerne in Ihrer Freizeit ausüben, aber aus Zeitmangel bisher vernachlässigt haben?"
"B-WF-AK-RS-FPP-*";"Was sagt dein Therapeut/deine Therapeutin dazu?"
"B-WF-AK-RS-FPP-*";"Aber es wäre ja auch eine Wohnung weniger zu zahlen? oder müssten sie beide eine gemeinsame größere Wohnung finden?"
"B-WF-AK-RS-FPP-*";"Haben sie das gemacht?"
"B-WF-AK-RS-FPP-*";"Klappt es denn aktuell mit dem Einkommen?"
"B-WF-AK-RS-FPP-*";"ich meine was hat das Jobcenter auf die Anfrage nach einem Darlehen für Stromschulden gesagt?"
"B-WF-AK-RS-FPP-*";"Gab es diesbezüglich schon eine Rückmeldung?"
"B-WF-AK-RS-FPP-*";"Erfolgreich? - Hoffentlich?"
"B-WF-AK-RS-FPP-*";"Wie häufig kommt das aktuell vor?"
"B-WF-AK-RS-FPP-*";"Wenn deine Mutter immer am Arbeiten ist kann ich mir vorstellen dass du die meiste Zeit auf ihn aufpasst?"
"B-WF-AK-RS-FPP-*";"Mit welcher Begründung?"
"B-WF-AK-RS-FPP-*";"Haben sie jemand der Ihnen für 2 Wochen was leihen kann für Lebensmittel und co?"
"B-WF-AK-RS-FPP-*";"und die 202€ Versicherung ist der reguläre Satz?"
"B-WF-AK-RS-FPP-*";"Aber das ist wahrscheinlich schon länger her oder?"
"B-WF-AK-RS-FVE-*";"Hat sich da inzwischen was verändert?"
"B-WF-AK-RS-FVE-*";"Welche weiteren Schritte bist du seit dem gegangen?"
